dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed,sketch_dim,public_validation_samples,protocol_online_bytes,protocol_offline_bytes,secure_multiplications,fedgt_estimated_malicious,fedgt_positive_tests
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,5,0.316,2.080201141357422,0.2089802432928715,0,0,0.0,0.0,0.0,0.5414000000030228,4234640,458.9600000000047,2222,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,6,0.369,1.9127664184570312,0.26080240958040335,0,0,0.0,0.0,0.0,0.3174999999941974,4234640,547.0783000000097,2222,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,7,0.387,1.7798109130859374,0.2984389874034225,0,0,0.0,0.0,0.0,0.3837999999944941,4234640,468.99489999999844,2222,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,8,0.359,1.6345132751464844,0.2598927284412068,0,0,0.0,0.0,0.0,0.44579999999427855,4234640,444.41620000000626,2222,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,9,0.411,1.5299174499511718,0.3216131468061442,0,0,0.0,0.0,0.0,0.3525999999993701,4234640,452.92469999999696,2222,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,10,0.431,1.4634420166015625,0.3331351266948469,0,0,0.0,0.0,0.0,0.2592000000021244,4234640,477.1793000000031,2222,32,600,0,0,0,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,1,0.097,2.3033291015625,0.03670155162005355,0,2,0.0,0.25,18.539099999998143,12.089399999993589,4239760,513.4469000000053,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,2,0.126,2.307931945800781,0.03662511984659635,0,2,0.0,0.25,19.04129999999782,13.599600000006262,4239760,621.0751999999928,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,3,0.124,2.322439453125,0.04027573303889094,0,2,0.0,0.25,19.411800000000312,10.549800000006826,4239760,500.5621999999903,2222,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,4,0.188,2.313842224121094,0.10474100526576435,0,2,0.0,0.25,19.158200000006786,12.554600000001415,4239760,560.1197999999954,2222,32,600,46800,69120,1440,,
