dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed
mnist,mlp,pp_srsf,gaussian_noise,0.2,0.5,1,0.155,2.2381139526367186,0.06186571506334308,2,0,1.0,0.0,12.16910000000837,3.0414999999948122,4075920,206.66180000000622,2026
mnist,mlp,pp_srsf,gaussian_noise,0.2,0.5,2,0.246,2.15397216796875,0.15389612722357332,2,0,1.0,0.0,11.29299999999489,2.7473999999898524,4075920,219.92449999999053,2026
mnist,mlp,pp_srsf,gaussian_noise,0.2,0.5,3,0.409,2.0548404541015626,0.293913195520881,2,0,1.0,0.0,11.835599999997726,3.69719999999063,4075920,223.81969999999285,2026
mnist,mlp,pp_srsf,gaussian_noise,0.2,0.5,4,0.504,1.9401798095703124,0.37721127107351704,2,0,1.0,0.0,14.192399999998884,3.56410000000551,4075920,232.38299999999867,2026
mnist,mlp,pp_srsf,gaussian_noise,0.2,0.5,5,0.54,1.820000701904297,0.43559472015945994,2,0,1.0,0.0,14.571000000003664,4.917599999998856,4075920,228.9805000000058,2026
mnist,mlp,pp_srsf,gaussian_noise,0.2,0.5,6,0.591,1.696501220703125,0.5085048248742663,2,0,1.0,0.0,12.993100000002755,2.9365999999981796,4075920,223.30220000000622,2026
mnist,mlp,pp_srsf,gaussian_noise,0.2,0.5,7,0.638,1.570483154296875,0.574993551280331,2,0,1.0,0.0,11.559300000001826,2.9856999999964273,4075920,215.6501999999989,2026
mnist,mlp,pp_srsf,gaussian_noise,0.2,0.5,8,0.655,1.4584600830078125,0.5976940911881039,2,0,1.0,0.0,12.748400000006654,4.066299999990974,4075920,221.45820000000072,2026
mnist,mlp,pp_srsf,gaussian_noise,0.2,0.5,9,0.673,1.3509576416015625,0.6195439128108146,2,0,1.0,0.0,15.544399999996017,5.588900000006447,4075920,223.56910000000596,2026
mnist,mlp,pp_srsf,gaussian_noise,0.2,0.5,10,0.707,1.2523408203125,0.6609508770480792,2,0,1.0,0.0,16.038199999997005,5.0229999999942265,4075920,225.78140000000246,2026
