dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed
sklearn_digits,mlp,krum,gaussian_noise,0.0,0.5,4,0.7377777777777778,1.8273345269097223,0.7299065823825611,0,0,0.0,0.0,0.0,3.1164999999999665,4070800,31.226799999999777,2026
sklearn_digits,mlp,krum,gaussian_noise,0.0,0.5,5,0.6688888888888889,1.6761946614583334,0.6734276350396882,0,0,0.0,0.0,0.0,3.159500000000648,4070800,32.12809999999955,2026
sklearn_digits,mlp,krum,gaussian_noise,0.0,0.5,6,0.7822222222222223,1.5150528293185763,0.747510510005553,0,0,0.0,0.0,0.0,3.2033999999994123,4070800,29.980600000000024,2026
sklearn_digits,mlp,krum,gaussian_noise,0.0,0.5,7,0.8155555555555556,1.3572715928819445,0.7998961776563658,0,0,0.0,0.0,0.0,3.2025999999998334,4070800,32.16989999999953,2026
sklearn_digits,mlp,krum,gaussian_noise,0.0,0.5,8,0.84,1.2186977132161458,0.8369203516527277,0,0,0.0,0.0,0.0,3.2914999999995587,4070800,28.937400000000224,2026
sklearn_digits,mlp,krum,gaussian_noise,0.2,0.5,1,0.12222222222222222,2.239091118706597,0.05165731387953611,2,0,1.0,0.0,0.0,3.2892999999996064,4070800,32.53959999999978,2026
sklearn_digits,mlp,krum,gaussian_noise,0.2,0.5,2,0.20222222222222222,2.1168924967447915,0.1015843237046858,2,0,1.0,0.0,0.0,4.318000000000488,4070800,31.137100000000473,2026
sklearn_digits,mlp,krum,gaussian_noise,0.2,0.5,3,0.4,1.9696885850694446,0.30801276295666463,2,0,1.0,0.0,0.0,3.163899999999664,4070800,28.189899999999213,2026
sklearn_digits,mlp,krum,gaussian_noise,0.2,0.5,4,0.5822222222222222,1.8045650227864583,0.5773778242399334,2,0,1.0,0.0,0.0,3.0996999999999275,4070800,31.03439999999935,2026
sklearn_digits,mlp,krum,gaussian_noise,0.2,0.5,5,0.47555555555555556,1.6784564208984376,0.44353262872941135,2,0,1.0,0.0,0.0,3.0405000000000015,4070800,28.509099999999954,2026
sklearn_digits,mlp,krum,gaussian_noise,0.2,0.5,6,0.7177777777777777,1.4859005398220486,0.6922902134701671,2,0,1.0,0.0,0.0,3.110500000000016,4070800,29.327900000000184,2026
sklearn_digits,mlp,krum,gaussian_noise,0.2,0.5,7,0.7288888888888889,1.333625013563368,0.6885064750310057,2,0,1.0,0.0,0.0,3.188600000000541,4070800,32.08570000000055,2026
sklearn_digits,mlp,krum,gaussian_noise,0.2,0.5,8,0.7688888888888888,1.211406521267361,0.7565038728865303,2,0,1.0,0.0,0.0,2.8664000000002687,4070800,30.321199999999493,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.0,0.5,1,0.11333333333333333,2.2509619140625,0.05524622062565484,0,0,0.0,0.0,0.0,3.7117000000002065,4070800,32.0469000000001,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.0,0.5,2,0.2777777777777778,2.1521399603949654,0.20761687338512566,0,0,0.0,0.0,0.0,3.4516999999993914,4070800,30.427999999999678,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.0,0.5,3,0.4711111111111111,2.0390945095486113,0.421468580504725,0,0,0.0,0.0,0.0,3.19640000000021,4070800,30.564799999999614,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.0,0.5,4,0.7022222222222222,1.9114000786675347,0.6945570542291988,0,0,0.0,0.0,0.0,3.4774999999998,4070800,35.246700000000075,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.0,0.5,5,0.5955555555555555,1.7835616048177083,0.6106633593689199,0,0,0.0,0.0,0.0,3.3288000000002427,4070800,30.03359999999944,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.0,0.5,6,0.7355555555555555,1.6448305257161457,0.7084215746331813,0,0,0.0,0.0,0.0,3.240399999999255,4070800,29.594999999999594,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.0,0.5,7,0.8022222222222222,1.4978196207682293,0.7929629055800252,0,0,0.0,0.0,0.0,3.2207999999993575,4070800,27.780700000000103,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.0,0.5,8,0.8377777777777777,1.3681203884548612,0.8401013865984929,0,0,0.0,0.0,0.0,3.363099999999619,4070800,32.74940000000015,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.2,0.5,1,0.10222222222222223,2.274222819010417,0.018548387096774192,0,0,0.0,0.0,0.0,3.2695000000000363,4070800,29.25669999999947,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.2,0.5,2,0.14222222222222222,2.213664822048611,0.05625083746482649,0,0,0.0,0.0,0.0,3.2833999999999364,4070800,30.12440000000005,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.2,0.5,3,0.2,2.143959214952257,0.12324763521707494,0,0,0.0,0.0,0.0,3.5419000000000977,4070800,29.64860000000069,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.2,0.5,4,0.28,2.05212409125434,0.19593417283939243,0,0,0.0,0.0,0.0,4.316300000000162,4070800,33.71490000000055,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.2,0.5,5,0.21555555555555556,1.981837904188368,0.14878750428902404,0,0,0.0,0.0,0.0,3.4568000000003707,4070800,29.473900000000164,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.2,0.5,6,0.4088888888888889,1.8530437554253472,0.35078744670745365,0,0,0.0,0.0,0.0,3.135300000000285,4070800,31.11569999999997,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.2,0.5,7,0.4822222222222222,1.7569562445746527,0.43590327987395855,0,0,0.0,0.0,0.0,3.4661999999991977,4070800,28.080300000000058,2026
sklearn_digits,mlp,trimmed_mean,label_flip,0.2,0.5,8,0.44,1.6737369113498264,0.40474046227875976,0,0,0.0,0.0,0.0,3.333200000000147,4070800,29.887600000000347,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.0,0.5,1,0.11333333333333333,2.2509619140625,0.05524622062565484,0,0,0.0,0.0,0.0,3.3658000000000854,4070800,29.810000000000336,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.0,0.5,2,0.2777777777777778,2.1521399603949654,0.20761687338512566,0,0,0.0,0.0,0.0,3.468599999999711,4070800,28.575700000000204,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.0,0.5,3,0.4711111111111111,2.0390945095486113,0.421468580504725,0,0,0.0,0.0,0.0,3.475899999999754,4070800,32.448900000000336,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.0,0.5,4,0.7022222222222222,1.9114000786675347,0.6945570542291988,0,0,0.0,0.0,0.0,3.834000000000337,4070800,32.04499999999921,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.0,0.5,5,0.5955555555555555,1.7835616048177083,0.6106633593689199,0,0,0.0,0.0,0.0,3.4074999999997857,4070800,35.40150000000075,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.0,0.5,6,0.7355555555555555,1.6448305257161457,0.7084215746331813,0,0,0.0,0.0,0.0,3.4938000000002134,4070800,34.450900000000395,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.0,0.5,7,0.8022222222222222,1.4978196207682293,0.7929629055800252,0,0,0.0,0.0,0.0,3.316000000000763,4070800,30.834200000000145,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.0,0.5,8,0.8377777777777777,1.3681203884548612,0.8401013865984929,0,0,0.0,0.0,0.0,3.704399999999275,4070800,32.620600000000444,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.2,0.5,1,0.10222222222222223,2.296436699761285,0.018548387096774192,0,0,0.0,0.0,0.0,3.760900000000511,4070800,30.03100000000014,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.2,0.5,2,0.15777777777777777,2.2854317220052085,0.08815127034305116,0,0,0.0,0.0,0.0,3.301699999999741,4070800,30.056000000000083,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.2,0.5,3,0.19555555555555557,2.264493001302083,0.09522987797362258,0,0,0.0,0.0,0.0,3.2525000000003246,4070800,29.268300000000025,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.2,0.5,4,0.28,2.1617041015625,0.18304486388847194,0,0,0.0,0.0,0.0,3.3699000000000368,4070800,30.69059999999979,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.2,0.5,5,0.18,2.120067138671875,0.1196232915395911,0,0,0.0,0.0,0.0,3.2860999999995144,4070800,29.56179999999975,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.2,0.5,6,0.3488888888888889,1.9511727566189236,0.26176812991653103,0,0,0.0,0.0,0.0,3.7611000000001837,4070800,31.722300000000203,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.2,0.5,7,0.43777777777777777,1.8415264892578125,0.3651495599544191,0,0,0.0,0.0,0.0,3.5267000000001048,4070800,31.23389999999926,2026
sklearn_digits,mlp,trimmed_mean,sign_flip,0.2,0.5,8,0.4022222222222222,1.7931276448567708,0.33988180774388216,0,0,0.0,0.0,0.0,3.649499999999861,4070800,31.79370000000059,2026
sklearn_digits,mlp,trimmed_mean,gaussian_noise,0.0,0.5,1,0.11333333333333333,2.2509619140625,0.05524622062565484,0,0,0.0,0.0,0.0,3.6994999999997447,4070800,30.876099999999518,2026
sklearn_digits,mlp,trimmed_mean,gaussian_noise,0.0,0.5,2,0.2777777777777778,2.1521399603949654,0.20761687338512566,0,0,0.0,0.0,0.0,3.557699999999997,4070800,35.55329999999923,2026
sklearn_digits,mlp,trimmed_mean,gaussian_noise,0.0,0.5,3,0.4711111111111111,2.0390945095486113,0.421468580504725,0,0,0.0,0.0,0.0,3.4624000000000876,4070800,32.36139999999921,2026
sklearn_digits,mlp,trimmed_mean,gaussian_noise,0.0,0.5,4,0.7022222222222222,1.9114000786675347,0.6945570542291988,0,0,0.0,0.0,0.0,3.1458999999998127,4070800,31.90069999999956,2026
sklearn_digits,mlp,trimmed_mean,gaussian_noise,0.0,0.5,5,0.5955555555555555,1.7835616048177083,0.6106633593689199,0,0,0.0,0.0,0.0,3.3921999999995123,4070800,29.615299999999678,2026
sklearn_digits,mlp,trimmed_mean,gaussian_noise,0.0,0.5,6,0.7355555555555555,1.6448305257161457,0.7084215746331813,0,0,0.0,0.0,0.0,3.7616000000006977,4070800,29.342800000000224,2026
sklearn_digits,mlp,trimmed_mean,gaussian_noise,0.0,0.5,7,0.8022222222222222,1.4978196207682293,0.7929629055800252,0,0,0.0,0.0,0.0,3.8959000000007293,4070800,30.109799999999964,2026
sklearn_digits,mlp,trimmed_mean,gaussian_noise,0.0,0.5,8,0.8377777777777777,1.3681203884548612,0.8401013865984929,0,0,0.0,0.0,0.0,3.263800000000039,4070800,30.686200000000774,2026
sklearn_digits,mlp,trimmed_mean,gaussian_noise,0.2,0.5,1,0.10444444444444445,2.2479281277126737,0.023009083693447393,0,0,0.0,0.0,0.0,3.5055000000001613,4070800,28.889399999999732,2026
