dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,4,0.115,2.290633544921875,0.02062780269058296,0,0,0.0,0.0,0.0,0.27160000000492346,4234640,392.3059999999978,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,5,0.115,2.2905927734375,0.02062780269058296,0,0,0.0,0.0,0.0,0.30019999999808533,4234640,401.5673000000035,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,6,0.115,2.2875172729492186,0.02062780269058296,0,0,0.0,0.0,0.0,0.24659999999698812,4234640,380.43929999999904,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,7,0.115,2.2818368530273436,0.02062780269058296,0,0,0.0,0.0,0.0,0.2518000000009124,4234640,392.8183999999959,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,8,0.121,2.2671633911132814,0.0328606169904637,0,0,0.0,0.0,0.0,0.25889999999861857,4234640,385.60580000000044,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,9,0.17,2.255682373046875,0.07617975575461712,0,0,0.0,0.0,0.0,0.27970000000010486,4234640,376.6491999999957,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,10,0.098,2.235997802734375,0.024578393721823345,0,0,0.0,0.0,0.0,0.25440000000287455,4234640,385.5294000000029,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,11,0.101,2.2103522033691405,0.027626038594042012,0,0,0.0,0.0,0.0,0.4921000000024378,4234640,390.13229999999766,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,12,0.294,2.1330373840332033,0.24494522059331922,0,0,0.0,0.0,0.0,0.25980000000203063,4234640,385.60460000000063,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,13,0.389,2.061506622314453,0.30371369455764236,0,0,0.0,0.0,0.0,0.2616999999958125,4234640,377.255599999998,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,14,0.421,2.0095928955078124,0.3655961518052325,0,0,0.0,0.0,0.0,0.2897999999973422,4234640,384.14989999999705,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,15,0.549,1.8791041259765624,0.47305685905818456,0,0,0.0,0.0,0.0,0.2592000000021244,4234640,386.16180000000355,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,16,0.6,1.6950736083984375,0.5623944883944119,0,0,0.0,0.0,0.0,0.2610000000018431,4234640,398.7077000000028,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,17,0.527,1.561252471923828,0.4899080301144366,0,0,0.0,0.0,0.0,0.3473999999954458,4234640,409.4468000000049,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,18,0.594,1.4066796264648438,0.535702248051107,0,0,0.0,0.0,0.0,0.5546000000009599,4234640,392.72249999999786,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,19,0.655,1.272069854736328,0.6251321520163265,0,0,0.0,0.0,0.0,0.2726999999964619,4234640,384.2137999999977,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,20,0.704,1.0943636474609375,0.6867307852627075,0,0,0.0,0.0,0.0,0.32339999999919655,4234640,394.9071999999987,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,1,0.114,4.774221923828125,0.020485175202156335,0,0,0.0,0.0,0.0,0.2974000000008914,4234640,388.3182000000005,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,2,0.092,16.58090234375,0.044442319601226264,0,0,0.0,0.0,0.0,0.27730000000047994,4234640,388.0087000000003,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,3,0.111,14.20178515625,0.05012602067802724,0,0,0.0,0.0,0.0,0.3075999999992973,4234640,388.2288999999943,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,4,0.191,10.168408935546875,0.11939342029198725,0,0,0.0,0.0,0.0,0.32360000000153377,4234640,383.10200000000094,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,5,0.146,13.360479248046875,0.08845926592001374,0,0,0.0,0.0,0.0,0.27730000000047994,4234640,381.6614999999999,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,6,0.071,21.55789697265625,0.033206006998231515,0,0,0.0,0.0,0.0,0.2741999999997802,4234640,383.0219000000028,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,7,0.058,7.7680902099609375,0.04716971545695852,0,0,0.0,0.0,0.0,0.37050000000249383,4234640,385.64980000000304,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,8,0.114,8.029574951171876,0.0787524478947332,0,0,0.0,0.0,0.0,0.2694000000005303,4234640,380.4177000000024,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,9,0.118,12.230210205078125,0.09077735573326615,0,0,0.0,0.0,0.0,0.30240000000247846,4234640,373.1045000000037,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,10,0.083,8.569741577148438,0.050982012152513544,0,0,0.0,0.0,0.0,0.25469999999927495,4234640,374.09809999999766,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,11,0.111,15.7731875,0.08869102780961904,0,0,0.0,0.0,0.0,0.26370000000497384,4234640,371.5830000000011,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,12,0.097,7.043096435546875,0.07210726022523052,0,0,0.0,0.0,0.0,0.25480000000044356,4234640,381.83099999999826,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,13,0.134,5.932651489257813,0.10586271662886224,0,0,0.0,0.0,0.0,0.3243000000026086,4234640,384.3615999999983,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,14,0.085,4.996268676757812,0.06197653784759995,0,0,0.0,0.0,0.0,0.28149999999982356,4234640,380.7997000000043,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,15,0.106,8.015688110351563,0.05909689196772685,0,0,0.0,0.0,0.0,0.47800000000108867,4234640,365.04659999999944,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,16,0.088,4.777845581054687,0.04943371860184562,0,0,0.0,0.0,0.0,0.24479999999726942,4234640,375.1962999999989,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,17,0.103,3.974570007324219,0.04751244524924839,0,0,0.0,0.0,0.0,0.30600000000191585,4234640,390.21599999999523,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,18,0.095,8.700327270507813,0.06116310650076715,0,0,0.0,0.0,0.0,0.2993000000017787,4234640,377.2807,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,19,0.093,10.084509765625,0.057355326861128285,0,0,0.0,0.0,0.0,0.31490000000644613,4234640,379.6826000000024,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.2,0.5,20,0.078,8.206902221679687,0.04880980840029673,0,0,0.0,0.0,0.0,0.30609999999597903,4234640,367.7806999999973,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,1,0.115,2.2996239624023436,0.02062780269058296,0,0,0.0,0.0,0.0,0.4723000000055322,4235920,421.25910000000033,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,2,0.115,2.297465881347656,0.02062780269058296,0,0,0.0,0.0,0.0,0.41339999999934207,4235920,433.56870000000214,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,3,0.115,2.2941455688476564,0.02062780269058296,0,0,0.0,0.0,0.0,0.45839999999941483,4235920,415.8247000000017,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,4,0.115,2.290633544921875,0.02062780269058296,0,0,0.0,0.0,0.0,0.5783000000008087,4235920,429.2441999999994,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,5,0.115,2.2905924072265624,0.02062780269058296,0,0,0.0,0.0,0.0,0.618400000000463,4235920,410.9791999999999,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,6,0.115,2.2875169067382815,0.02062780269058296,0,0,0.0,0.0,0.0,0.4808999999994512,4235920,437.24960000000124,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,7,0.115,2.281836669921875,0.02062780269058296,0,0,0.0,0.0,0.0,0.4563999999973589,4235920,417.9959000000011,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,8,0.121,2.267162841796875,0.0328606169904637,0,0,0.0,0.0,0.0,0.39569999999855554,4235920,402.9032999999984,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,9,0.17,2.25568212890625,0.07617975575461712,0,0,0.0,0.0,0.0,0.47229999999842676,4235920,403.67969999999787,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,10,0.098,2.2359976806640627,0.024578393721823345,0,0,0.0,0.0,0.0,0.3907000000040739,4235920,395.70460000000196,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,11,0.101,2.210352020263672,0.027626038594042012,0,0,0.0,0.0,0.0,0.4899999999992133,4235920,390.35690000000045,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,12,0.294,2.1330372924804686,0.24494522059331922,0,0,0.0,0.0,0.0,0.38409999999799993,4235920,403.37459999999936,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,13,0.389,2.061506256103516,0.30371369455764236,0,0,0.0,0.0,0.0,0.3740000000007626,4235920,398.0306999999996,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,14,0.421,2.009593292236328,0.3655961518052325,0,0,0.0,0.0,0.0,0.39759999999944284,4235920,397.2521000000029,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,15,0.549,1.8791038818359376,0.47305685905818456,0,0,0.0,0.0,0.0,0.42270000000144137,4235920,398.3968999999945,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,16,0.6,1.6950745849609374,0.5623944883944119,0,0,0.0,0.0,0.0,0.48180000000286327,4235920,398.52869999999996,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,17,0.527,1.5612523498535156,0.4899080301144366,0,0,0.0,0.0,0.0,1.1791000000016538,4235920,393.9549000000042,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,18,0.594,1.4066723937988281,0.535702248051107,0,0,0.0,0.0,0.0,0.5637999999947851,4235920,412.3473000000004,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,19,0.655,1.2720776977539063,0.6251321520163265,0,0,0.0,0.0,0.0,0.5160000000046239,4235920,405.1497999999967,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.0,0.5,20,0.705,1.0944371643066406,0.6877374759277646,0,0,0.0,0.0,0.0,0.5397999999985359,4235920,390.7352999999958,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.2,0.5,1,0.132,2.3026679077148438,0.043926788685524125,0,2,0.0,0.25,0.0,0.49050000000505634,4235920,395.0595000000021,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.2,0.5,2,0.127,2.3060260009765625,0.04591198822197826,0,2,0.0,0.25,0.0,0.3662000000019816,4235920,407.0186000000007,2029
mnist,tiny_cnn,plain_srsf,label_flip,0.2,0.5,3,0.122,2.314372863769531,0.033089613592765146,0,2,0.0,0.25,0.0,0.5482999999983917,4235920,403.76210000000157,2029
